"Participant","Group","Block","TrialNumOrig","TrialNumByTT","TType","PriorSD","LikelihoodSD","LLType","LLMean","LSD","CoinX","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
165,"1",1,21,12,"Pl",0.085,0.06,"Narrow",0.069663,0.030474,0.050723,0.078509,0.065356,0.085636,0.085412,0.033403,0.058301,"hit",-0.011362,0.971805,0.993134,"no"
165,"1",1,24,13,"Pl",0.085,0.06,"Narrow",-0.000701,0.097688,0.018981,-0.002748,0.074364,-0.061821,0.007508,-0.020809,-0.000308,"miss",0.000393,0.999995,1,"no"
165,"1",1,25,14,"Pl",0.085,0.06,"Narrow",-0.077009,0.088762,-0.058964,-0.093683,-0.072604,-0.001083,-0.061373,-0.156304,-0.040956,"miss",0.036053,0.977869,0.99777,"no"
165,"1",1,26,15,"Pl",0.085,0.06,"Narrow",-0.167395,0.109672,-0.151751,-0.238026,-0.09802,-0.136796,-0.143357,-0.220774,-0.118511,"miss",0.048883,0.990593,0.710791,"no"
165,"1",1,28,16,"Pl",0.085,0.06,"Narrow",0.069539,0.149222,0.007971,0.031824,0.039876,0.060768,0.207172,0.008054,0.030851,"miss",-0.038688,0.951516,0.98275,"no"
165,"1",1,30,17,"Pl",0.085,0.06,"Narrow",-0.037639,0.150312,-0.06397,-0.141655,0.008415,-0.020863,-0.114409,0.080317,0.022259,"miss",0.059898,0.630826,0.914432,"no"
165,"1",1,33,18,"Pl",0.085,0.06,"Narrow",0.072269,0.096017,0.050837,0.097055,0.062367,-0.010588,0.109821,0.102692,0.057739,"hit",-0.01453,0.981634,0.920574,"no"
165,"1",1,34,19,"Pl",0.085,0.06,"Narrow",0.020485,0.061394,-0.005183,-0.014871,0.005978,-0.010376,0.030107,0.091585,0.006265,"hit",-0.014219,0.988805,0.989723,"no"
165,"1",1,35,20,"Pl",0.085,0.06,"Narrow",-0.055559,0.120759,-0.020217,-0.137298,0.008021,-0.092463,-0.083439,0.027385,-0.06268,"miss",-0.007121,0.874173,0.817398,"no"
165,"1",1,36,21,"Pl",0.085,0.06,"Narrow",-0.103846,0.054468,-0.13969,-0.124103,-0.068982,-0.102812,-0.13911,-0.084223,-0.107898,"miss",-0.004052,0.7367,0.759181,"no"
165,"1",1,38,22,"Pl",0.085,0.06,"Narrow",0.120331,0.103105,0.079192,0.060302,0.182038,0.170275,0.122398,0.066641,0.120331,"miss",0.000001,0.719889,0.55292,"no"
165,"1",1,41,23,"Pl",0.085,0.06,"Narrow",-0.037644,0.100709,-0.077703,-0.035048,0.040107,-0.033297,-0.100512,-0.059467,-0.025099,"miss",0.012544,1,0.98957,"no"
165,"1",1,43,24,"Pl",0.085,0.06,"Narrow",-0.067818,0.080327,-0.097293,-0.015684,-0.029187,-0.077614,-0.058166,-0.158438,-0.031725,"miss",0.036093,0.96308,0.997559,"no"
165,"1",1,45,25,"Pl",0.085,0.06,"Narrow",-0.157146,0.15065,-0.153155,-0.262016,-0.221227,-0.087333,-0.161846,-0.053309,-0.054935,"miss",0.102211,0.599276,0.974148,"yes"
165,"1",1,47,26,"Pl",0.085,0.06,"Narrow",0.083874,0.079568,0.061443,0.147646,0.071057,0.088247,0.038533,0.073889,0.04755,"hit",-0.036324,0.985519,0.99881,"no"
165,"1",1,48,27,"Pl",0.085,0.06,"Narrow",-0.022653,0.121914,-0.002831,0.021225,0.001938,0.042472,-0.10952,-0.069382,0.011387,"hit",0.03404,0.865723,0.964526,"no"
165,"1",1,52,28,"Pl",0.085,0.06,"Narrow",0.087542,0.202472,0.039345,0.171572,0.049094,-0.054045,0.198679,0.072411,0.02936,"hit",-0.058183,0.840786,0.978853,"no"
165,"1",1,55,29,"Pl",0.085,0.06,"Narrow",-0.133107,0.077869,-0.141622,-0.111038,-0.087496,-0.172076,-0.17693,-0.117995,-0.105216,"miss",0.027891,0.946457,0.850296,"no"
165,"1",1,57,30,"Pl",0.085,0.06,"Narrow",0.043969,0.126522,0.035398,0.084254,0.143055,-0.012204,0.031961,-0.027222,0.018553,"miss",-0.025415,0.976378,0.997625,"no"
165,"1",2,62,31,"Pl",0.085,0.06,"Narrow",0.029668,0.110743,0.036775,-0.030344,0.029207,0.063687,-0.041802,0.12759,0.04487,"hit",0.015203,0.878995,0.882176,"no"
165,"1",2,63,32,"Pl",0.085,0.06,"Narrow",-0.08904,0.171454,-0.069996,-0.083962,-0.005454,-0.219931,-0.018017,-0.117835,-0.062375,"hit",0.026665,0.99822,0.841791,"no"
165,"1",2,67,33,"Pl",0.085,0.06,"Narrow",0.120631,0.113576,0.133909,0.165399,0.026283,0.164224,0.113516,0.133734,0.098401,"miss",-0.022231,0.936449,0.722074,"no"
165,"1",2,69,34,"Pl",0.085,0.06,"Narrow",-0.129087,0.086678,-0.130535,-0.082091,-0.184353,-0.085553,-0.145356,-0.14808,-0.115003,"miss",0.014084,0.843024,0.697486,"no"
165,"1",2,72,35,"Pl",0.085,0.06,"Narrow",-0.011632,0.10584,-0.053269,0.022477,0.025407,-0.103796,-0.015643,0.013396,-0.002606,"miss",0.009026,0.994556,0.999568,"no"
165,"1",2,75,36,"Pl",0.085,0.06,"Narrow",0.10929,0.116092,0.112895,0.126999,0.099992,0.069262,0.210587,0.039609,-0.040549,"miss",-0.149839,0.071101,0.519876,"yes"
165,"1",2,78,37,"Pl",0.085,0.06,"Narrow",-0.06877,0.091357,-0.081985,-0.106748,-0.01465,-0.052568,-0.128177,-0.041708,-0.320173,"miss",-0.251403,0,0.000024,"yes"
165,"1",2,79,38,"Pl",0.085,0.06,"Narrow",0.105972,0.129506,0.065896,0.173997,-0.002128,0.123471,0.116854,0.117667,0.121959,"miss",0.015987,0.583558,0.450079,"no"
165,"1",2,82,39,"Pl",0.085,0.06,"Narrow",0.032834,0.102002,-0.010663,0.041548,-0.019705,0.045465,0.115041,-0.01818,0.027824,"miss",-0.00501,0.992859,0.976246,"no"
165,"1",2,84,40,"Pl",0.085,0.06,"Narrow",0.12837,0.09075,0.103766,0.090533,0.159495,0.111679,0.199063,0.081079,0.123815,"miss",-0.004555,0.74195,0.591421,"no"
165,"1",2,86,41,"Pl",0.085,0.06,"Narrow",-0.077781,0.084481,-0.071319,-0.114836,-0.00596,-0.072134,-0.099923,-0.096054,-0.041137,"miss",0.036644,0.976446,0.999443,"no"
165,"1",2,88,42,"Pl",0.085,0.06,"Narrow",-0.10194,0.129039,-0.140701,-0.128825,-0.157723,-0.124152,0.009028,-0.108029,-0.062123,"miss",0.039818,0.992843,0.908012,"no"
165,"1",2,91,43,"Pl",0.085,0.06,"Narrow",0.036425,0.083027,0.034773,0.013143,0.064375,0.101208,0.004451,-0.00105,0.03842,"hit",0.001995,0.959974,0.946491,"no"
165,"1",2,92,44,"Pl",0.085,0.06,"Narrow",-0.000504,0.064514,0.004996,-0.015614,0.016953,-0.002525,0.053281,-0.054616,0.01087,"hit",0.011374,0.974555,0.976825,"no"
165,"1",2,93,45,"Pl",0.085,0.06,"Narrow",-0.045854,0.10629,-0.067216,-0.048188,-0.051349,-0.024973,0.044452,-0.149213,-0.013309,"miss",0.032545,0.940458,0.997642,"no"
165,"1",2,94,46,"Pl",0.085,0.06,"Narrow",0.01787,0.062707,0.012724,0.014269,0.056065,-0.0205,0.046698,-0.007183,0.02135,"hit",0.00348,0.981944,0.981614,"no"
165,"1",2,96,47,"Pl",0.085,0.06,"Narrow",-0.150809,0.08417,-0.130154,-0.165647,-0.17242,-0.103891,-0.21069,-0.101398,-0.092924,"miss",0.057885,0.987808,0.961717,"no"
165,"1",2,97,48,"Pl",0.085,0.06,"Narrow",0.130975,0.083669,0.092792,0.152678,0.053484,0.1385,0.14195,0.168265,0.082766,"hit",-0.04821,0.995568,0.963864,"no"
165,"1",2,98,49,"Pl",0.085,0.06,"Narrow",-0.081671,0.118081,-0.096985,-0.087922,-0.146186,-0.072632,0.015046,-0.11666,-0.014563,"miss",0.067108,0.720733,0.981666,"no"
165,"1",2,100,50,"Pl",0.085,0.06,"Narrow",0.010625,0.09897,0.069983,0.075332,-0.009102,0.033224,-0.05799,0.011662,0.008619,"miss",-0.002006,0.999521,0.997986,"no"
165,"1",2,101,51,"Pl",0.085,0.06,"Narrow",-0.166964,0.167441,-0.165134,-0.104763,-0.224746,-0.260257,-0.057339,-0.187713,-0.088912,"miss",0.078051,0.901109,0.771733,"yes"
165,"1",2,105,52,"Pl",0.085,0.06,"Narrow",-0.051354,0.029033,-0.060626,-0.06368,-0.035891,-0.035443,-0.065209,-0.056545,-0.055421,"hit",-0.004068,0.912319,0.944889,"no"
165,"1",2,106,53,"Pl",0.085,0.06,"Narrow",0.082615,0.195068,0.091072,-0.02779,0.206969,0.165764,0.027431,0.040701,0.038693,"miss",-0.043922,0.945997,0.948071,"no"
165,"1",2,109,54,"Pl",0.085,0.06,"Narrow",0.07517,0.078181,0.126974,0.140791,0.040745,0.057246,0.057966,0.0791,0.068535,"miss",-0.006635,0.933134,0.890658,"no"
165,"1",2,111,55,"Pl",0.085,0.06,"Narrow",0.054472,0.036532,0.038576,0.053899,0.076091,0.046944,0.02689,0.068536,0.058264,"miss",0.003792,0.906205,0.936823,"no"
165,"1",2,112,56,"Pl",0.085,0.06,"Narrow",0.01597,0.038756,0.018905,0.011469,0.03797,0.03858,-0.003535,-0.004634,0.022751,"hit",0.00678,0.970441,0.964969,"no"
165,"1",2,113,57,"Pl",0.085,0.06,"Narrow",-0.15635,0.165274,-0.111984,-0.133889,-0.287493,-0.072343,-0.107291,-0.180732,-0.108174,"hit",0.048175,0.997008,0.609037,"no"
165,"1",2,114,58,"Pl",0.085,0.06,"Narrow",0.034041,0.118212,0.030203,0.01152,0.076177,-0.044419,-0.016434,0.143361,0.012774,"miss",-0.021267,0.979901,0.999857,"no"
165,"1",2,116,59,"Pl",0.085,0.06,"Narrow",-0.028166,0.039488,-0.034208,-0.054727,-0.048622,-0.016806,-0.014582,-0.006095,-0.010459,"miss",0.017707,0.985827,0.940326,"no"
165,"1",2,117,60,"Pl",0.085,0.06,"Narrow",-0.038232,0.076544,-0.013117,-0.069691,-0.008925,-0.012215,0.007748,-0.108074,-0.016935,"hit",0.021297,0.984998,0.997332,"no"
165,"1",3,125,61,"Pl",0.085,0.06,"Narrow",-0.207085,0.088949,-0.192148,-0.202379,-0.271111,-0.161799,-0.241158,-0.158978,-0.107695,"miss",0.09939,0.825986,0.989762,"yes"
165,"1",3,127,62,"Pl",0.085,0.06,"Narrow",0.082072,0.081797,0.058358,0.030945,0.074322,0.065446,0.142781,0.096865,0.097523,"miss",0.015451,0.687305,0.650277,"no"
165,"1",3,130,63,"Pl",0.085,0.06,"Narrow",0.028316,0.037253,-0.025379,0.044889,0.025995,0.037784,-0.003344,0.036254,0.0234,"miss",-0.004916,0.995851,0.999948,"no"
165,"1",3,134,64,"Pl",0.085,0.06,"Narrow",-0.046889,0.139146,-0.056186,0.019654,-0.07458,-0.114496,-0.127998,0.062974,-0.045761,"hit",0.001128,0.957965,0.902101,"no"
165,"1",3,136,65,"Pl",0.085,0.06,"Narrow",0.037906,0.05977,0.051521,0.05185,0.058648,0.079971,0.02295,-0.023888,0.042387,"hit",0.004481,0.941842,0.941888,"no"
165,"1",3,138,66,"Pl",0.085,0.06,"Narrow",-0.118784,0.055505,-0.135264,-0.109775,-0.149474,-0.138884,-0.078121,-0.117668,-0.121276,"hit",-0.002491,0.696333,0.719072,"no"
165,"1",3,139,67,"Pl",0.085,0.06,"Narrow",-0.056105,0.107926,-0.019625,-0.059707,-0.145537,0.000973,-0.0391,-0.037152,-0.03648,"miss",0.019624,0.999809,0.97524,"no"
165,"1",3,141,68,"Pl",0.085,0.06,"Narrow",0.202419,0.156919,0.136156,0.239754,0.287806,0.077704,0.220346,0.186484,0.11629,"miss",-0.086128,0.929953,0.643434,"yes"
165,"1",3,142,69,"Pl",0.085,0.06,"Narrow",0.032749,0.092026,0.014672,-0.008885,0.070219,0.097112,0.03998,-0.034678,0.036326,"miss",0.003577,0.957953,0.944149,"no"
165,"1",3,144,70,"Pl",0.085,0.06,"Narrow",0.136586,0.132427,0.101859,0.190511,0.057555,0.062713,0.184188,0.18796,0.099118,"hit",-0.037468,0.987096,0.710883,"no"
165,"1",3,146,71,"Pl",0.085,0.06,"Narrow",-0.036621,0.071832,-0.033611,-0.034241,0.00614,0.005193,-0.046807,-0.113392,-0.011681,"miss",0.02494,0.967132,0.984696,"no"
165,"1",3,147,72,"Pl",0.085,0.06,"Narrow",0.015648,0.132231,-0.02242,0.038162,-0.008402,-0.097964,0.064606,0.081837,0.010431,"miss",-0.005217,1,0.996671,"no"
165,"1",3,149,73,"Pl",0.085,0.06,"Narrow",-0.133304,0.131251,-0.131656,-0.137871,-0.017924,-0.180124,-0.172671,-0.157928,-0.124785,"hit",0.008519,0.768573,0.490549,"no"
165,"1",3,151,74,"Pl",0.085,0.06,"Narrow",-0.007031,0.116965,0.003354,-0.030951,0.009437,-0.005444,-0.107162,0.098966,0.003175,"hit",0.010206,0.987376,0.996703,"no"
165,"1",3,155,75,"Pl",0.085,0.06,"Narrow",0.047062,0.145571,0.079934,0.009026,0.072294,0.159995,-0.031945,0.025939,0.056642,"miss",0.00958,0.877528,0.831755,"no"
165,"1",3,156,76,"Pl",0.085,0.06,"Narrow",0.003707,0.090643,0.017248,0.049284,0.046557,-0.044604,0.031985,-0.064685,0.020098,"hit",0.01639,0.93825,0.95741,"no"
165,"1",3,157,77,"Pl",0.085,0.06,"Narrow",-0.014485,0.122806,0.011745,-0.02435,-0.015276,0.008926,-0.124377,0.082654,-0.013592,"miss",0.000893,0.996845,0.991973,"no"
165,"1",3,160,78,"Pl",0.085,0.06,"Narrow",0.070918,0.105718,0.013145,0.04947,0.025068,0.153967,0.10429,0.021794,0.058769,"miss",-0.012149,0.97352,0.897416,"no"
165,"1",3,161,79,"Pl",0.085,0.06,"Narrow",-0.165886,0.063619,-0.126725,-0.130879,-0.172327,-0.20719,-0.192208,-0.126824,-0.174918,"miss",-0.009032,0.429186,0.40792,"no"
165,"1",3,162,80,"Pl",0.085,0.06,"Narrow",-0.009397,0.063563,-0.028436,0.021438,-0.060532,-0.020737,-0.013873,0.026718,-0.006938,"miss",0.002459,0.999909,0.999842,"no"
165,"1",3,163,81,"Pl",0.085,0.06,"Narrow",0.012635,0.047543,-0.023083,0.008166,0.01499,0.014527,-0.029571,0.05506,0.014537,"miss",0.001902,0.992382,0.993132,"no"
165,"1",3,164,82,"Pl",0.085,0.06,"Narrow",-0.125627,0.175023,-0.127981,-0.054154,-0.077137,-0.262311,-0.181846,-0.052685,-0.083252,"miss",0.042374,0.999927,0.741546,"no"
165,"1",3,165,83,"Pl",0.085,0.06,"Narrow",-0.044622,0.073051,-0.063557,0.019164,-0.032739,-0.052152,-0.068878,-0.088508,-0.026307,"miss",0.018315,0.997524,0.999934,"no"
165,"1",3,166,84,"Pl",0.085,0.06,"Narrow",0.032291,0.153567,0.026835,0.031426,0.05738,-0.052148,-0.065566,0.190363,0.004589,"miss",-0.027702,0.942657,0.9992,"no"
165,"1",3,167,85,"Pl",0.085,0.06,"Narrow",-0.050338,0.170834,-0.024006,-0.076181,0.053592,-0.027317,-0.180616,-0.021165,-0.053838,"miss",-0.0035,0.919362,0.847756,"no"
165,"1",3,170,86,"Pl",0.085,0.06,"Narrow",0.073752,0.100566,0.070775,0.142041,0.07015,0.124276,0.03716,-0.00487,0.082478,"hit",0.008726,0.796974,0.729443,"no"
165,"1",3,172,87,"Pl",0.085,0.06,"Narrow",-0.093261,0.120548,-0.039122,-0.028594,-0.036909,-0.175237,-0.112001,-0.113567,-0.109793,"miss",-0.016532,0.628788,0.527373,"no"
165,"1",3,175,88,"Pl",0.085,0.06,"Narrow",-0.063255,0.106485,-0.085875,-0.144891,-0.096215,-0.019855,-0.072526,0.017212,0.005415,"miss",0.06867,0.627727,0.903463,"no"
165,"1",3,177,89,"Pl",0.085,0.06,"Narrow",-0.131296,0.162707,-0.122338,-0.09834,-0.243771,-0.069027,-0.043943,-0.201402,-0.067372,"miss",0.063925,0.919212,0.873877,"no"
165,"1",3,179,90,"Pl",0.085,0.06,"Narrow",-0.108786,0.076466,-0.089618,-0.097132,-0.110334,-0.086471,-0.17852,-0.071472,-0.083302,"hit",0.025483,0.9768,0.920947,"no"
173,"1",1,1,1,"Pl",0.085,0.06,"Narrow",0.019194,0.065673,-0.029385,0.075738,0.024787,-0.003046,-0.003521,0.002013,-0.004269,"hit",-0.023463,0.941891,0.952575,"no"
173,"1",1,3,2,"Pl",0.085,0.06,"Narrow",0.077442,0.144077,0.087383,0.011493,0.007347,0.180012,0.05963,0.12873,0.039225,"miss",-0.038217,0.96863,0.96627,"no"
173,"1",1,4,3,"Pl",0.085,0.06,"Narrow",-0.006124,0.111779,-0.004497,-0.094909,0.008246,-0.016185,0.058745,0.013481,-0.011317,"hit",-0.005193,0.989331,0.991105,"no"
173,"1",1,5,4,"Pl",0.085,0.06,"Narrow",-0.061778,0.146454,-0.076059,-0.13454,-0.116823,-0.084394,0.048744,-0.021877,-0.011608,"miss",0.05017,0.835174,0.998559,"no"
173,"1",1,6,5,"Pl",0.085,0.06,"Narrow",-0.122023,0.137245,-0.111957,-0.042468,-0.226326,-0.146823,-0.091681,-0.102818,-0.070991,"miss",0.051032,0.977831,0.876787,"no"
173,"1",1,7,6,"Pl",0.085,0.06,"Narrow",0.004254,0.072576,-0.004069,-0.023077,0.036995,0.055897,0.003057,-0.051601,0.032255,"miss",0.028001,0.837293,0.865619,"no"
173,"1",1,9,7,"Pl",0.085,0.06,"Narrow",-0.00607,0.107306,-0.02518,0.022182,0.035819,-0.076213,0.050793,-0.062933,-0.01593,"hit",-0.00986,0.97146,0.97955,"no"
173,"1",1,10,8,"Pl",0.085,0.06,"Narrow",-0.125135,0.095067,-0.091453,-0.191475,-0.071093,-0.16039,-0.111523,-0.091193,-0.084832,"hit",0.040303,0.999647,0.899709,"no"
173,"1",1,12,9,"Pl",0.085,0.06,"Narrow",-0.01477,0.020885,-0.042782,-0.000836,-0.017714,-0.02684,-0.006191,-0.022271,0.002376,"miss",0.017146,0.969749,0.740155,"no"
173,"1",1,13,10,"Pl",0.085,0.06,"Narrow",0.081342,0.094038,0.039127,0.02587,0.130717,0.129452,0.049952,0.07072,0.085621,"miss",0.004279,0.817551,0.74063,"no"
173,"1",1,16,11,"Pl",0.085,0.06,"Narrow",0.12886,0.080215,0.072696,0.070854,0.163654,0.096148,0.12861,0.185035,0.078259,"hit",-0.050602,0.987758,0.985253,"no"
173,"1",1,17,12,"Pl",0.085,0.06,"Narrow",-0.157849,0.096854,-0.108723,-0.129344,-0.224084,-0.10338,-0.191634,-0.140802,-0.137269,"miss",0.02058,0.811372,0.564277,"no"
173,"1",1,19,13,"Pl",0.085,0.06,"Narrow",-0.026236,0.106217,-0.025506,0.023953,-0.090224,-0.086074,-0.01322,0.034384,0.045392,"miss",0.071628,0.443946,0.705362,"no"
173,"1",1,20,14,"Pl",0.085,0.06,"Narrow",-0.052981,0.057791,-0.031488,-0.097515,-0.05302,-0.056367,-0.069999,0.011995,-0.057546,"miss",-0.004565,0.903935,0.906491,"no"
173,"1",1,21,15,"Pl",0.085,0.06,"Narrow",-0.10379,0.105866,-0.097026,-0.179486,-0.032323,-0.091914,-0.118506,-0.096723,0.031435,"miss",0.135226,0.124733,0.555424,"yes"
173,"1",1,27,16,"Pl",0.085,0.06,"Narrow",0.160375,0.141489,0.125524,0.263095,0.094965,0.092676,0.14809,0.203048,0.073852,"miss",-0.086523,0.797682,0.912211,"no"
173,"1",1,29,17,"Pl",0.085,0.06,"Narrow",0.037776,0.130463,0.043778,-0.039883,-0.022169,0.109868,0.083628,0.057434,-0.195679,"miss",-0.233455,0.000045,0.015037,"yes"
173,"1",1,32,18,"Pl",0.085,0.06,"Narrow",0.011625,0.091893,0.012147,0.025852,0.026263,-0.036977,0.082431,-0.039443,0.004897,"hit",-0.006728,0.99832,0.999973,"no"
173,"1",1,34,19,"Pl",0.085,0.06,"Narrow",0.054132,0.185579,0.052538,0.165241,0.06205,-0.031191,-0.060402,0.134962,0.030927,"miss",-0.023205,0.99446,0.962083,"no"
173,"1",1,35,20,"Pl",0.085,0.06,"Narrow",0.173399,0.135007,0.116029,0.20008,0.233902,0.224121,0.068471,0.140419,0.149088,"miss",-0.024311,0.795865,0.383536,"no"
173,"1",1,40,21,"Pl",0.085,0.06,"Narrow",-0.080052,0.106293,-0.071273,-0.146147,-0.051994,-0.005515,-0.071349,-0.125255,-0.130931,"miss",-0.050879,0.291495,0.326122,"no"
173,"1",1,43,22,"Pl",0.085,0.06,"Narrow",0.102374,0.096446,0.045722,0.101278,0.029795,0.094438,0.164633,0.121725,0.041595,"hit",-0.060779,0.863582,0.998782,"no"
173,"1",1,44,23,"Pl",0.085,0.06,"Narrow",0.075646,0.106224,0.117231,0.007058,0.069956,0.039315,0.144928,0.116972,0.065345,"miss",-0.010301,0.955717,0.865326,"no"
173,"1",1,45,24,"Pl",0.085,0.06,"Narrow",-0.102436,0.098489,-0.084587,-0.089632,-0.162593,-0.031769,-0.081567,-0.146617,-0.125569,"miss",-0.023133,0.510957,0.447944,"no"
173,"1",1,46,25,"Pl",0.085,0.06,"Narrow",0.192835,0.167047,0.164812,0.16838,0.309361,0.09476,0.251323,0.140349,0.14693,"miss",-0.045905,0.934107,0.368835,"no"
173,"1",1,48,26,"Pl",0.085,0.06,"Narrow",0.067408,0.063643,0.049916,0.041798,0.053646,0.032525,0.108877,0.100194,0.049026,"hit",-0.018382,0.996663,0.99354,"no"
173,"1",1,49,27,"Pl",0.085,0.06,"Narrow",-0.033971,0.123411,-0.019435,0.050041,-0.047515,0.022944,-0.094137,-0.101188,0.003275,"miss",0.037246,0.87094,0.979742,"no"
173,"1",1,50,28,"Pl",0.085,0.06,"Narrow",0.105987,0.085007,0.087461,0.137254,0.072474,0.112069,0.169003,0.039133,0.123452,"miss",0.017465,0.565384,0.505808,"no"
173,"1",1,54,29,"Pl",0.085,0.06,"Narrow",0.128474,0.191832,0.124331,-0.02408,0.197901,0.215812,0.156961,0.095778,0.140627,"miss",0.012153,0.538977,0.308075,"no"
173,"1",1,56,30,"Pl",0.085,0.06,"Narrow",-0.169652,0.159699,-0.147121,-0.128964,-0.265638,-0.14762,-0.057441,-0.248598,-0.164398,"miss",0.005254,0.584339,0.240803,"no"
173,"1",2,61,31,"Pl",0.085,0.06,"Narrow",0.031675,0.137414,0.032628,-0.070511,0.113659,0.008565,0.065793,0.040869,0.001767,"miss",-0.029908,0.925863,0.995351,"no"
173,"1",2,62,32,"Pl",0.085,0.06,"Narrow",0.160494,0.063476,0.179477,0.152945,0.121129,0.14368,0.20583,0.178887,0.122046,"miss",-0.038448,0.955305,0.933251,"no"
173,"1",2,63,33,"Pl",0.085,0.06,"Narrow",-0.032704,0.131436,-0.027589,0.007928,-0.037613,0.066907,-0.099919,-0.100824,-0.015752,"hit",0.016952,0.992452,0.996367,"no"
173,"1",2,64,34,"Pl",0.085,0.06,"Narrow",-0.046971,0.046624,-0.06241,-0.080097,-0.029708,-0.021625,-0.039149,-0.064278,-0.041432,"miss",0.005539,0.979357,0.991699,"no"
173,"1",2,66,35,"Pl",0.085,0.06,"Narrow",0.056869,0.087347,0.026781,0.000455,0.008103,0.070202,0.088011,0.117574,0.023952,"hit",-0.032917,0.960552,0.998164,"no"
173,"1",2,67,36,"Pl",0.085,0.06,"Narrow",0.204797,0.044837,0.178487,0.223964,0.229963,0.179545,0.185511,0.205004,0.17327,"hit",-0.031527,0.759857,0.948225,"no"
173,"1",2,68,37,"Pl",0.085,0.06,"Narrow",0.001836,0.161305,0.003054,-0.079566,0.093754,-0.093385,0.037587,0.050791,-0.008139,"hit",-0.009975,0.982164,0.993608,"no"
173,"1",2,71,38,"Pl",0.085,0.06,"Narrow",-0.120707,0.182469,-0.098147,-0.123837,0.007413,-0.054631,-0.223438,-0.209042,-0.053433,"miss",0.067274,0.859787,0.918206,"no"
173,"1",2,74,39,"Pl",0.085,0.06,"Narrow",0.050298,0.125939,0.027672,0.148041,-0.013474,0.059868,0.003969,0.053085,0.03824,"hit",-0.012058,0.995535,0.950575,"no"
173,"1",2,75,40,"Pl",0.085,0.06,"Narrow",0.00866,0.11077,0.00015,-0.060595,0.007634,-0.039992,0.075123,0.061131,0.031937,"miss",0.023277,0.869004,0.913788,"no"
173,"1",2,77,41,"Pl",0.085,0.06,"Narrow",-0.023493,0.113356,-0.040191,0.014378,-0.093593,-0.01763,0.05293,-0.073552,0.004073,"miss",0.027566,0.923048,0.983279,"no"
173,"1",2,78,42,"Pl",0.085,0.06,"Narrow",-0.14207,0.121062,-0.140284,-0.119332,-0.207753,-0.067558,-0.205469,-0.110237,-0.198842,"miss",-0.056772,0.108535,0.093428,"no"
173,"1",2,83,43,"Pl",0.085,0.06,"Narrow",0.030206,0.110277,0.031255,0.076049,0.051014,0.038884,-0.066914,0.051995,0.007714,"miss",-0.022492,0.968707,0.998624,"no"
173,"1",2,85,44,"Pl",0.085,0.06,"Narrow",-0.001927,0.126152,0.057569,0.087065,-0.08732,0.017831,-0.019353,-0.007859,-0.010823,"miss",-0.008896,0.981509,0.989604,"no"
173,"1",2,92,45,"Pl",0.085,0.06,"Narrow",0.030275,0.026844,0.007462,0.02478,0.050137,0.018819,0.04111,0.016529,0.007599,"hit",-0.022676,0.967905,0.748385,"no"
173,"1",2,96,46,"Pl",0.085,0.06,"Narrow",0.070109,0.098394,0.04446,0.012609,0.035925,0.087968,0.029756,0.184288,0.050202,"hit",-0.019907,0.997618,0.952028,"no"
173,"1",2,97,47,"Pl",0.085,0.06,"Narrow",-0.033619,0.208968,-0.029976,-0.031317,0.036097,-0.223405,-0.01283,0.063359,0.010501,"miss",0.04412,0.800375,0.981447,"no"
173,"1",2,99,48,"Pl",0.085,0.06,"Narrow",-0.122749,0.075075,-0.082112,-0.091813,-0.098872,-0.186461,-0.126195,-0.110406,-0.118546,"miss",0.004203,0.759427,0.680613,"no"
173,"1",2,100,49,"Pl",0.085,0.06,"Narrow",-0.090608,0.043982,-0.089012,-0.113397,-0.119195,-0.076333,-0.073437,-0.07068,-0.011828,"miss",0.078781,0.615275,0.318672,"no"
173,"1",2,101,50,"Pl",0.085,0.06,"Narrow",0.011938,0.18129,0.008112,-0.077632,0.165209,-0.021947,0.01045,-0.016393,0.013596,"hit",0.001659,0.993519,0.989057,"no"
173,"1",2,102,51,"Pl",0.085,0.06,"Narrow",-0.10487,0.069155,-0.04475,-0.089775,-0.071099,-0.16304,-0.106225,-0.094209,-0.004091,"miss",0.100779,0.410102,0.549401,"no"
173,"1",2,103,52,"Pl",0.085,0.06,"Narrow",0.137566,0.149069,0.132811,0.170452,0.171464,0.227008,0.030903,0.088003,0.039252,"miss",-0.098314,0.567201,0.997246,"no"
173,"1",2,104,53,"Pl",0.085,0.06,"Narrow",-0.138763,0.043241,-0.143401,-0.155615,-0.172231,-0.135778,-0.131929,-0.098263,-0.120823,"miss",0.017941,0.849349,0.96368,"no"
173,"1",2,105,54,"Pl",0.085,0.06,"Narrow",0.096641,0.153432,0.091674,0.153978,-0.019648,0.177433,0.101573,0.06987,0.015325,"miss",-0.081316,0.608774,0.995126,"no"
173,"1",2,106,55,"Pl",0.085,0.06,"Narrow",-0.046967,0.112904,-0.093477,-0.065996,-0.07044,0.055074,-0.082756,-0.070718,-0.053891,"miss",-0.006924,0.900957,0.863546,"no"
173,"1",2,114,56,"Pl",0.085,0.06,"Narrow",-0.131429,0.113165,-0.113878,-0.119204,-0.124903,-0.041197,-0.194182,-0.177662,-0.124213,"hit",0.007217,0.760874,0.530168,"no"
