"Participant","Block","TrialNumOrig","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
65,2,61,19,0.085,0.024,"Narrow",0.035345,0.013623,0.054078,0.04498,0.041662,0.030006,0.034429,0.025649,0.045995,"hit",0.01065,0.866761,0.78531,"no"
65,2,65,20,0.085,0.024,"Narrow",0.010736,0.037133,0.02869,-0.010129,0.005068,0.006038,0.040549,0.012152,0.025421,"hit",0.014686,0.822925,0.896812,"no"
65,2,68,21,0.085,0.024,"Narrow",-0.112986,0.023233,-0.111289,-0.128929,-0.115163,-0.10362,-0.123161,-0.094054,-0.104798,"hit",0.008188,0.999981,0.999905,"no"
65,2,72,22,0.085,0.024,"Narrow",0.022103,0.042411,0.015783,0.04103,-0.005498,0.028892,0.044963,0.001127,0.028051,"hit",0.005948,0.954367,0.965296,"no"
65,2,73,23,0.085,0.024,"Narrow",-0.171373,0.021196,-0.175708,-0.188261,-0.171892,-0.177998,-0.164689,-0.154025,-0.138417,"miss",0.032956,0.714988,0.594217,"no"
65,2,75,24,0.085,0.024,"Narrow",0.116825,0.057654,0.100556,0.155559,0.110576,0.107504,0.076523,0.133964,0.132868,"miss",0.016043,0.609162,0.552289,"no"
65,2,77,25,0.085,0.024,"Narrow",0.075713,0.044267,0.081227,0.065907,0.042933,0.093657,0.097266,0.078803,0.071251,"hit",-0.004462,0.998966,0.958658,"no"
65,2,79,26,0.085,0.024,"Narrow",0.130483,0.018608,0.132676,0.11536,0.136049,0.125448,0.137264,0.138295,0.128182,"hit",-0.002301,0.957227,0.983998,"no"
65,2,82,27,0.085,0.024,"Narrow",-0.002422,0.040822,0.002278,0.014495,-0.020722,-0.029152,0.014959,0.00831,-0.012505,"hit",-0.010083,0.917941,0.961965,"no"
65,2,83,28,0.085,0.024,"Narrow",-0.037448,0.084278,-0.040384,0.012475,-0.026054,-0.093671,-0.070894,-0.009095,-0.010703,"miss",0.026744,0.626076,0.990894,"no"
65,2,85,29,0.085,0.024,"Narrow",0.039637,0.042725,0.023791,0.018476,0.052269,0.016583,0.026215,0.084644,0.018618,"hit",-0.021019,0.766163,0.946225,"no"
65,2,88,30,0.085,0.024,"Narrow",-0.068633,0.052302,-0.060151,-0.100818,-0.0849,-0.031068,-0.066102,-0.060278,-0.075677,"miss",-0.007043,0.887563,0.849885,"no"
65,3,91,31,0.085,0.024,"Narrow",-0.01303,0.025982,-0.045754,-0.008658,0.004689,-0.002517,-0.023437,-0.035226,-0.005809,"miss",0.007221,0.968657,0.973635,"no"
65,3,93,32,0.085,0.024,"Narrow",0.066851,0.016869,0.094697,0.06258,0.070854,0.052802,0.072805,0.075211,0.063258,"miss",-0.003592,0.998533,0.998455,"no"
65,3,94,33,0.085,0.024,"Narrow",-0.01826,0.068424,-0.029858,-0.063501,-0.001257,0.014822,-0.050813,0.009446,-0.003444,"miss",0.014816,0.862852,0.990056,"no"
65,3,99,34,0.085,0.024,"Narrow",0.083469,0.062966,0.079127,0.04274,0.060024,0.118027,0.106977,0.089576,0.098459,"miss",0.014991,0.694708,0.686122,"no"
65,3,100,35,0.085,0.024,"Narrow",0.04283,0.027658,0.046359,0.062462,0.035262,0.038726,0.025934,0.051769,0.039009,"hit",-0.003821,0.999647,0.999949,"no"
65,3,103,36,0.085,0.024,"Narrow",-0.108937,0.027643,-0.107107,-0.11482,-0.092662,-0.129811,-0.109191,-0.098199,-0.101626,"hit",0.007311,0.999564,0.993754,"no"
65,3,105,37,0.085,0.024,"Narrow",-0.024081,0.014852,-0.029153,-0.03134,-0.02371,-0.017265,-0.014215,-0.033874,-0.021883,"hit",0.002198,0.999857,0.996423,"no"
65,3,107,38,0.085,0.024,"Narrow",-0.127839,0.009853,-0.116172,-0.129732,-0.123541,-0.123274,-0.135198,-0.127449,-0.119761,"hit",0.008078,0.998496,0.910365,"no"
65,3,110,39,0.085,0.024,"Narrow",-0.098154,0.05041,-0.087991,-0.078454,-0.142157,-0.102938,-0.096793,-0.070431,-0.091063,"hit",0.007091,0.99998,0.916703,"no"
65,3,111,40,0.085,0.024,"Narrow",-0.025225,0.040061,-0.012242,-0.027135,-0.00327,-0.000576,-0.043635,-0.051508,-0.030817,"miss",-0.005592,0.955832,0.963452,"no"
65,3,114,41,0.085,0.024,"Narrow",0.243728,0.052847,0.250925,0.211609,0.236803,0.221879,0.27579,0.272562,0.22891,"miss",-0.014819,0.991829,0.509096,"no"
65,3,116,42,0.085,0.024,"Narrow",-0.109265,0.052982,-0.097917,-0.096418,-0.069823,-0.09966,-0.135148,-0.145275,-0.126989,"miss",-0.017724,0.581621,0.573539,"no"
65,3,123,43,0.085,0.024,"Narrow",0.080945,0.042537,0.0786,0.088254,0.107228,0.07804,0.04845,0.082753,0.098072,"miss",0.017127,0.647482,0.694447,"no"
65,3,130,44,0.085,0.024,"Narrow",0.013728,0.048925,0.013184,0.03408,0.011721,-0.0101,0.048311,-0.01537,0.015815,"hit",0.002087,0.992217,0.991956,"no"
65,3,134,45,0.085,0.024,"Narrow",0.022754,0.036546,0.01488,-0.006864,0.028376,0.020403,0.043055,0.028798,0.012268,"hit",-0.010485,0.938912,0.980244,"no"
65,4,138,46,0.085,0.024,"Narrow",-0.049848,0.065966,-0.034078,-0.024249,-0.058635,-0.096592,-0.012178,-0.057585,-0.027273,"hit",0.022575,0.74788,0.997366,"no"
65,4,140,47,0.085,0.024,"Narrow",0.127093,0.071749,0.123096,0.090544,0.095201,0.168239,0.160164,0.121316,0.065376,"miss",-0.061717,0.105862,0.987408,"yes"
65,4,142,48,0.085,0.024,"Narrow",-0.138266,0.048984,-0.15319,-0.134831,-0.113836,-0.179476,-0.128851,-0.134336,-0.156159,"hit",-0.017892,0.525398,0.481845,"no"
65,4,144,49,0.085,0.024,"Narrow",-0.010678,0.030005,-0.01317,0.003015,-0.028534,-0.004609,-0.027943,0.004684,-0.00716,"hit",0.003517,0.993966,0.996909,"no"
65,4,145,50,0.085,0.024,"Narrow",0.069653,0.035856,0.077057,0.085166,0.089854,0.054487,0.049482,0.069276,0.072087,"hit",0.002434,0.954408,0.930757,"no"
65,4,150,51,0.085,0.024,"Narrow",-0.048988,0.041312,-0.027053,-0.075342,-0.018818,-0.046775,-0.041724,-0.062283,-0.014846,"hit",0.034142,0.467777,0.810077,"no"
65,4,151,52,0.085,0.024,"Narrow",-0.004752,0.038286,-0.013455,0.014108,-0.018686,-0.029533,-0.014137,0.024489,-0.009028,"hit",-0.004276,0.98275,0.990106,"no"
65,4,154,53,0.085,0.024,"Narrow",0.013417,0.033804,-0.001003,0.020687,-0.00344,-0.010099,0.014854,0.04508,0.007607,"hit",-0.005809,0.981305,0.992603,"no"
65,4,155,54,0.085,0.024,"Narrow",-0.010338,0.023828,-0.009138,-0.010869,0.011747,-0.015304,-0.013691,-0.023576,-0.01515,"hit",-0.004812,0.975051,0.974859,"no"
65,4,158,55,0.085,0.024,"Narrow",-0.012829,0.030364,-0.003148,-0.038463,-0.003522,-0.000934,-0.017065,-0.004161,-0.015837,"hit",-0.003008,0.987368,0.988975,"no"
65,4,161,56,0.085,0.024,"Narrow",0.043888,0.064493,0.044652,0.015973,0.097145,0.026878,0.056094,0.02335,0.024281,"miss",-0.019607,0.80419,0.997653,"no"
65,4,164,57,0.085,0.024,"Narrow",0.127475,0.072254,0.133788,0.191539,0.127275,0.099761,0.128588,0.090214,0.086953,"miss",-0.040522,0.454184,0.97337,"no"
65,4,168,58,0.085,0.024,"Narrow",-0.058325,0.037832,-0.054584,-0.068852,-0.063876,-0.065943,-0.023662,-0.069294,-0.031731,"miss",0.026594,0.667364,0.89324,"no"
65,4,174,59,0.085,0.024,"Narrow",0.043284,0.032769,0.02748,0.056166,0.049551,0.015148,0.052053,0.043502,0.056389,"miss",0.013105,0.805602,0.841439,"no"
65,4,179,60,0.085,0.024,"Narrow",0.03108,0.058052,0.026454,0.056189,0.072123,0.007402,0.012245,0.007441,0.054754,"miss",0.023674,0.577305,0.78887,"no"
65,5,182,61,0.085,0.024,"Narrow",0.019099,0.067299,0.014115,-0.012879,0.055515,-0.00498,0.057939,-0.000096,-0.008439,"miss",-0.027539,0.573387,0.93129,"no"
65,5,188,62,0.085,0.024,"Narrow",0.020504,0.048419,0.018031,-0.005478,0.021412,0.002009,0.001696,0.08288,0.012226,"hit",-0.008277,0.963498,0.997137,"no"
65,5,189,63,0.085,0.024,"Narrow",-0.025681,0.031536,-0.0224,-0.009147,-0.017324,-0.050973,-0.022552,-0.028406,-0.003912,"miss",0.021768,0.725129,0.833004,"no"
65,5,191,64,0.085,0.024,"Narrow",-0.000503,0.06097,0.013477,0.021199,0.005074,-0.053633,0.019057,0.005786,0.007207,"hit",0.007711,0.95326,0.988832,"no"
65,5,193,65,0.085,0.024,"Narrow",0.197379,0.017283,0.192072,0.204961,0.192377,0.208112,0.187474,0.193973,0.189631,"hit",-0.007748,0.962837,0.99999,"no"
65,5,202,66,0.085,0.024,"Narrow",-0.051775,0.036335,-0.048662,-0.063394,-0.075446,-0.02741,-0.052015,-0.04061,-0.045945,"hit",0.00583,0.99673,0.998033,"no"
65,5,208,67,0.085,0.024,"Narrow",0.177434,0.020372,0.152171,0.162967,0.176782,0.171617,0.173434,0.20237,0.158254,"hit",-0.01918,0.970412,0.908883,"no"
65,5,209,68,0.085,0.024,"Narrow",0.134634,0.054659,0.130291,0.176764,0.134866,0.103939,0.146249,0.111353,0.115734,"hit",-0.0189,0.93683,0.908639,"no"
65,5,211,69,0.085,0.024,"Narrow",0.171923,0.015287,0.160896,0.165895,0.181795,0.173897,0.179208,0.158819,0.182165,"miss",0.010242,0.651581,0.678858,"no"
65,5,212,70,0.085,0.024,"Narrow",-0.082065,0.051751,-0.0761,-0.033928,-0.086928,-0.091158,-0.084804,-0.113507,-0.046831,"miss",0.035234,0.499652,0.958991,"no"
65,5,213,71,0.085,0.024,"Narrow",-0.036296,0.07072,-0.040557,-0.091659,-0.00121,-0.043567,-0.010775,-0.034266,-0.017553,"miss",0.018742,0.810676,0.997501,"no"
65,5,216,72,0.085,0.024,"Narrow",-0.062171,0.052601,-0.07225,-0.03595,-0.087712,-0.087076,-0.033843,-0.066275,-0.024788,"miss",0.037383,0.415918,0.906741,"no"
65,5,219,73,0.085,0.024,"Narrow",-0.17773,0.034078,-0.169043,-0.178879,-0.201741,-0.193071,-0.165634,-0.149323,-0.164645,"hit",0.013084,0.999999,0.940281,"no"
65,5,220,74,0.085,0.024,"Narrow",-0.154843,0.020424,-0.15812,-0.167393,-0.162923,-0.147908,-0.161431,-0.134562,-0.15598,"hit",-0.001137,0.879419,0.908355,"no"
65,5,223,75,0.085,0.024,"Narrow",-0.013339,0.022189,-0.023037,-0.011279,-0.030073,-0.012347,0.001047,-0.014046,-0.016809,"hit",-0.00347,0.983999,0.982979,"no"
67,1,6,1,0.085,0.024,"Narrow",-0.145183,0.066898,-0.13005,-0.150339,-0.099084,-0.17175,-0.183571,-0.121169,-0.154728,"miss",-0.009545,0.715868,0.474381,"no"
67,1,8,2,0.085,0.024,"Narrow",0.019446,0.042494,0.037904,0.020591,0.05081,-0.008422,0.024159,0.010093,0.003802,"miss",-0.015644,0.84858,0.955617,"no"
67,1,9,3,0.085,0.024,"Narrow",0.099144,0.055807,0.082652,0.06616,0.110451,0.141625,0.09253,0.084957,0.112209,"miss",0.013064,0.713034,0.664288,"no"
67,1,10,4,0.085,0.024,"Narrow",0.05341,0.043664,0.041995,0.090076,0.04733,0.044479,0.032308,0.052856,0.057422,"miss",0.004012,0.949846,0.930065,"no"
67,1,11,5,0.085,0.024,"Narrow",-0.078711,0.036571,-0.075929,-0.092277,-0.089788,-0.052318,-0.095394,-0.063777,-0.071235,"hit",0.007475,0.997753,0.990423,"no"
67,1,12,6,0.085,0.024,"Narrow",-0.175777,0.065231,-0.144132,-0.143117,-0.145499,-0.19539,-0.219216,-0.175664,-0.165624,"miss",0.010154,0.993534,0.577435,"no"
67,1,15,7,0.085,0.024,"Narrow",-0.052335,0.031774,-0.053269,-0.068904,-0.02969,-0.058325,-0.040141,-0.064616,-0.040516,"hit",0.011819,0.949854,0.984985,"no"
67,1,18,8,0.085,0.024,"Narrow",-0.088958,0.028853,-0.093151,-0.078956,-0.097305,-0.102697,-0.105406,-0.060426,-0.083964,"hit",0.004994,0.997988,0.989397,"no"
67,1,19,9,0.085,0.024,"Narrow",0.042125,0.038394,0.049961,0.037445,0.02615,0.065033,0.018502,0.063493,0.054913,"hit",0.012788,0.814143,0.858573,"no"
67,1,22,10,0.085,0.024,"Narrow",-0.128991,0.040346,-0.131706,-0.113758,-0.127738,-0.161555,-0.110755,-0.13115,-0.129853,"hit",-0.000862,0.916025,0.806643,"no"
67,1,30,11,0.085,0.024,"Narrow",0.028157,0.047934,0.026613,0.030732,0.02167,0.040391,-0.014352,0.062345,0.041079,"hit",0.012921,0.83275,0.898731,"no"
67,1,36,12,0.085,0.024,"Narrow",0.022787,0.026213,0.027276,0.035695,0.004783,0.03602,0.01863,0.018809,0.025629,"hit",0.002842,0.9835,0.983724,"no"
67,1,37,13,0.085,0.024,"Narrow",0.150385,0.036228,0.162964,0.125671,0.14103,0.152688,0.174783,0.157755,0.149799,"hit",-0.000587,0.913988,0.807695,"no"
67,1,41,14,0.085,0.024,"Narrow",-0.026079,0.056583,-0.01162,-0.025551,-0.047579,0.020501,-0.049924,-0.027841,-0.006591,"hit",0.019487,0.778066,0.971698,"no"
67,1,43,15,0.085,0.024,"Narrow",0.021444,0.063829,0.007572,0.016189,-0.030772,0.021713,0.05596,0.044131,0.046073,"miss",0.024628,0.57135,0.822609,"no"
67,2,47,16,0.085,0.024,"Narrow",0.026053,0.068874,0.023611,0.041059,-0.027179,-0.001917,0.034722,0.083582,0.021786,"hit",-0.004267,0.995547,0.993775,"no"
67,2,50,17,0.085,0.024,"Narrow",-0.048948,0.059058,-0.043064,-0.037141,-0.004071,-0.051055,-0.0841,-0.068373,-0.084315,"miss",-0.035367,0.288991,0.581638,"yes"
67,2,52,18,0.085,0.024,"Narrow",0.019539,0.034327,0.022484,0.028573,0.03601,0.031783,0.029663,-0.028335,0.002999,"miss",-0.01654,0.830778,0.916454,"no"
67,2,53,19,0.085,0.024,"Narrow",-0.068369,0.06072,-0.084271,-0.116354,-0.032087,-0.060356,-0.068522,-0.064524,-0.078644,"hit",-0.010275,0.826142,0.801528,"no"
67,2,57,20,0.085,0.024,"Narrow",0.011802,0.030499,0.009334,-0.015551,0.020308,0.016978,0.008503,0.028772,0.011569,"hit",-0.000233,0.999668,0.999314,"no"
67,2,58,21,0.085,0.024,"Narrow",-0.013932,0.041168,0.020358,-0.006201,-0.041903,-0.020643,-0.031561,0.030647,-0.014278,"miss",-0.000346,0.998466,0.996917,"no"
67,2,65,22,0.085,0.024,"Narrow",-0.078899,0.05525,-0.083327,-0.072592,-0.0588,-0.050886,-0.121174,-0.091045,-0.097023,"hit",-0.018123,0.62682,0.678029,"no"
67,2,66,23,0.085,0.024,"Narrow",0.047597,0.069925,0.023628,0.075748,0.004941,0.088403,0.022863,0.046029,0.0583,"miss",0.010703,0.848403,0.861118,"no"
67,2,67,24,0.085,0.024,"Narrow",-0.043917,0.073464,-0.044489,-0.013632,-0.0533,-0.001206,-0.094143,-0.057307,-0.042378,"hit",0.001539,0.997644,0.954141,"no"
67,2,68,25,0.085,0.024,"Narrow",-0.082976,0.02854,-0.083451,-0.087065,-0.082225,-0.068892,-0.106587,-0.070109,-0.087338,"hit",-0.004363,0.914428,0.904433,"no"
67,2,78,26,0.085,0.024,"Narrow",-0.00423,0.038604,-0.006096,-0.001059,-0.013271,-0.030476,-0.017874,0.04153,0.001813,"hit",0.006043,0.973662,0.989285,"no"
67,2,81,27,0.085,0.024,"Narrow",0.108417,0.033171,0.09391,0.105002,0.105175,0.095449,0.138155,0.098304,0.117551,"miss",0.009134,0.787411,0.766119,"no"
67,2,84,28,0.085,0.024,"Narrow",-0.125362,0.057802,-0.116395,-0.14345,-0.123394,-0.107547,-0.079294,-0.173126,-0.13633,"miss",-0.010968,0.716832,0.581327,"no"
67,2,88,29,0.085,0.024,"Narrow",0.017509,0.052868,0.017723,0.00275,0.052252,-0.015396,0.005837,0.042103,0.016308,"hit",-0.001201,0.999993,0.996764,"no"
67,2,89,30,0.085,0.024,"Narrow",-0.06876,0.016341,-0.062101,-0.072867,-0.05668,-0.063375,-0.065803,-0.085073,-0.067865,"hit",0.000895,0.985885,0.996522,"no"
67,3,94,31,0.085,0.024,"Narrow",0.171565,0.075776,0.178739,0.162905,0.199401,0.224334,0.127886,0.143301,0.161102,"miss",-0.010463,0.996058,0.519372,"no"
67,3,95,32,0.085,0.024,"Narrow",0.034319,0.076494,0.038184,0.048457,0.058544,0.061692,-0.031372,0.034275,0.03567,"hit",0.001351,0.987809,0.958698,"no"
67,3,96,33,0.085,0.024,"Narrow",0.045948,0.05017,0.054511,0.091243,0.036133,0.037475,0.029543,0.035345,0.060967,"hit",0.015019,0.758934,0.830246,"no"
67,3,106,34,0.085,0.024,"Narrow",0.055311,0.032371,0.043802,0.050046,0.079318,0.052092,0.069764,0.025337,0.056491,"hit",0.001179,0.977734,0.966857,"no"
67,3,111,35,0.085,0.024,"Narrow",-0.062417,0.055918,-0.066805,-0.048666,-0.088561,-0.037285,-0.100632,-0.036939,-0.079229,"hit",-0.016812,0.688289,0.754591,"no"
67,3,112,36,0.085,0.024,"Narrow",-0.11388,0.049939,-0.117227,-0.159176,-0.114896,-0.099298,-0.102876,-0.093153,-0.094049,"miss",0.019831,0.899345,0.977422,"no"
67,3,113,37,0.085,0.024,"Narrow",0.18153,0.076126,0.169728,0.128766,0.220003,0.196274,0.213856,0.148749,0.18413,"hit",0.0026,0.811921,0.347654,"no"
67,3,114,38,0.085,0.024,"Narrow",0.12667,0.036856,0.117193,0.118594,0.143148,0.103485,0.148396,0.119725,0.128105,"hit",0.001435,0.909713,0.827845,"no"
67,3,115,39,0.085,0.024,"Narrow",0.097261,0.027723,0.092067,0.079996,0.113758,0.084573,0.09898,0.108996,0.105418,"hit",0.008158,0.825811,0.820415,"no"
67,3,119,40,0.085,0.024,"Narrow",0.114123,0.037173,0.110583,0.119198,0.084216,0.130777,0.104066,0.132356,0.124184,"hit",0.010061,0.757206,0.72219,"no"
67,3,122,41,0.085,0.024,"Narrow",0.065084,0.037929,0.066873,0.038619,0.069866,0.049104,0.084492,0.083339,0.063862,"hit",-0.001222,0.989614,0.964678,"no"
67,3,123,42,0.085,0.024,"Narrow",-0.072624,0.039586,-0.069368,-0.056157,-0.09431,-0.045897,-0.073052,-0.093704,-0.074759,"hit",-0.002135,0.955334,0.920104,"no"
67,3,125,43,0.085,0.024,"Narrow",0.153308,0.039751,0.146111,0.143645,0.178766,0.172175,0.13245,0.139506,0.153755,"hit",0.000447,0.893522,0.752417,"no"
67,3,126,44,0.085,0.024,"Narrow",0.011667,0.036571,0.026766,0.024826,-0.015987,0.030735,0.005713,0.013046,0.016367,"hit",0.0047,0.975171,0.982525,"no"
67,3,127,45,0.085,0.024,"Narrow",0.021381,0.071434,0.017121,0.043922,-0.041848,0.01188,0.032908,0.060043,0.038762,"miss",0.017381,0.746381,0.893883,"no"
67,4,139,46,0.085,0.024,"Narrow",0.022364,0.035814,0.020592,0.010646,0.039638,0.02923,0.044682,-0.012376,0.025412,"hit",0.003048,0.982212,0.982505,"no"
67,4,143,47,0.085,0.024,"Narrow",-0.058948,0.033974,-0.05267,-0.04492,-0.051711,-0.075899,-0.081974,-0.040234,-0.067493,"hit",-0.008545,0.873476,0.878673,"no"
67,4,144,48,0.085,0.024,"Narrow",0.024942,0.039489,0.002658,0.017125,0.057707,0.017116,0.005901,0.026862,0.031503,"miss",0.006561,0.944223,0.956587,"no"
67,4,148,49,0.085,0.024,"Narrow",0.030647,0.041522,0.027163,0.003606,0.053887,0.04619,0.01618,0.03337,0.036164,"hit",0.005517,0.951982,0.95658,"no"
67,4,149,50,0.085,0.024,"Narrow",-0.016783,0.073,-0.021388,-0.029838,-0.032514,-0.062527,0.035083,0.005881,-0.020281,"hit",-0.003498,0.981927,0.982211,"no"
67,4,153,51,0.085,0.024,"Narrow",-0.087408,0.042198,-0.079408,-0.055264,-0.111957,-0.080803,-0.083275,-0.105743,-0.091689,"hit",-0.004281,0.910564,0.856934,"no"
67,4,154,52,0.085,0.024,"Narrow",0.004518,0.044052,0.010623,0.042697,-0.015098,0.001022,-0.004189,-0.001842,0.009154,"hit",0.004636,0.980123,0.990314,"no"
67,4,159,53,0.085,0.024,"Narrow",-0.144188,0.060986,-0.162895,-0.178377,-0.121107,-0.151537,-0.101555,-0.168364,-0.130753,"miss",0.013435,0.993699,0.778935,"no"
67,4,162,54,0.085,0.024,"Narrow",0.033082,0.058174,0.029227,0.007363,0.074694,0.007133,0.019665,0.056558,0.053211,"miss",0.020128,0.66047,0.82064,"no"
67,4,163,55,0.085,0.024,"Narrow",-0.152844,0.04222,-0.134346,-0.119846,-0.172961,-0.150675,-0.142028,-0.17871,-0.147467,"hit",0.005377,0.972023,0.814479,"no"
67,4,167,56,0.085,0.024,"Narrow",0.000859,0.072189,0.013171,-0.00321,0.055314,-0.042024,-0.018058,0.012273,-0.005148,"miss",-0.006007,0.971692,0.994876,"no"
67,4,168,57,0.085,0.024,"Narrow",0.003263,0.039113,0.010239,0.028458,-0.008761,-0.02206,0.013674,0.005007,0.000407,"hit",-0.002856,0.994456,0.998052,"no"
67,4,172,58,0.085,0.024,"Narrow",-0.17267,0.073023,-0.160989,-0.144402,-0.234653,-0.174564,-0.146911,-0.162818,-0.165121,"hit",0.007548,0.978254,0.502563,"no"
67,4,173,59,0.085,0.024,"Narrow",-0.04327,0.036003,-0.047425,-0.036163,-0.039425,-0.058482,-0.070644,-0.011637,-0.010022,"miss",0.033248,0.478835,0.739248,"yes"
67,4,176,60,0.085,0.024,"Narrow",0.020633,0.027831,0.017573,0.021181,0.029394,0.005934,0.041217,0.005439,0.022602,"hit",0.001969,0.990136,0.98996,"no"
67,5,181,61,0.085,0.024,"Narrow",-0.0398,0.042701,-0.039506,-0.027601,-0.073003,-0.016388,-0.036003,-0.046007,-0.043661,"hit",-0.00386,0.963119,0.955013,"no"
67,5,183,62,0.085,0.024,"Narrow",0.067562,0.063053,0.07158,0.052093,0.079687,0.05973,0.016859,0.129441,0.084559,"hit",0.016997,0.674675,0.727642,"no"
67,5,190,63,0.085,0.024,"Narrow",-0.076325,0.048048,-0.076021,-0.038693,-0.086457,-0.08987,-0.100422,-0.066181,-0.08988,"hit",-0.013555,0.741027,0.755026,"no"
67,5,191,64,0.085,0.024,"Narrow",0.107414,0.045653,0.092091,0.116527,0.09632,0.127279,0.070138,0.126806,0.101356,"hit",-0.006058,0.997151,0.908917,"no"
67,5,198,65,0.085,0.024,"Narrow",-0.019191,0.018878,-0.010085,-0.024136,-0.013564,-0.034697,-0.019791,-0.003765,-0.02072,"hit",-0.00153,0.992968,0.993076,"no"
67,5,201,66,0.085,0.024,"Narrow",-0.032047,0.033361,-0.039789,-0.008016,-0.048877,-0.019841,-0.040652,-0.042847,-0.037292,"hit",-0.005245,0.953999,0.957459,"no"
67,5,202,67,0.085,0.024,"Narrow",-0.073385,0.024987,-0.072164,-0.071359,-0.079377,-0.051458,-0.082567,-0.082162,-0.068136,"hit",0.005248,0.999976,0.999736,"no"
67,5,204,68,0.085,0.024,"Narrow",-0.030456,0.024976,-0.028937,-0.033736,-0.050738,-0.017577,-0.031544,-0.018687,-0.038757,"hit",-0.008301,0.913484,0.91602,"no"
67,5,205,69,0.085,0.024,"Narrow",-0.107401,0.04752,-0.116138,-0.066465,-0.119141,-0.126865,-0.115462,-0.109072,-0.103045,"hit",0.004356,0.98967,0.882278,"no"
67,5,210,70,0.085,0.024,"Narrow",-0.03683,0.046187,-0.038268,-0.053203,-0.029281,-0.010476,-0.069349,-0.02184,-0.037786,"hit",-0.000956,0.989082,0.974958,"no"
67,5,213,71,0.085,0.024,"Narrow",0.006905,0.059591,0.01723,0.0153,-0.036331,-0.005594,0.044754,0.016395,-0.018327,"miss",-0.025232,0.607857,0.898316,"yes"
67,5,218,72,0.085,0.024,"Narrow",0.081373,0.020999,0.070978,0.088274,0.089765,0.067417,0.070996,0.090415,0.076118,"hit",-0.005255,0.999539,0.99967,"no"
67,5,223,73,0.085,0.024,"Narrow",-0.082788,0.042953,-0.094717,-0.083193,-0.04841,-0.089636,-0.068845,-0.123856,-0.084133,"hit",-0.001345,0.955799,0.898628,"no"
67,5,224,74,0.085,0.024,"Narrow",-0.062019,0.012106,-0.068697,-0.054253,-0.071195,-0.062638,-0.060792,-0.061218,-0.061925,"hit",0.000095,0.983786,0.997395,"no"
67,5,225,75,0.085,0.024,"Narrow",0.008777,0.05052,0.016584,0.008503,0.013964,0.046583,-0.023949,-0.001218,0.011345,"hit",0.002569,0.991626,0.994002,"no"
73,1,1,1,0.085,0.024,"Narrow",0.01335,0.043093,0.016918,0.045472,-0.014522,0.018612,0.010034,0.007153,0.042925,"hit",0.029575,0.466946,0.714839,"no"
73,1,2,2,0.085,0.024,"Narrow",0.00158,0.033117,-0.006258,0.027065,-0.01457,0.007775,0.007411,-0.019779,0.015899,"miss",0.014319,0.844099,0.902694,"no"
73,1,6,3,0.085,0.024,"Narrow",0.032317,0.0629,0.029121,0.012955,0.078197,-0.000083,0.05182,0.018696,0.063528,"miss",0.031211,0.398129,0.707933,"no"
73,1,8,4,0.085,0.024,"Narrow",-0.024025,0.026038,-0.038777,-0.013763,-0.044368,-0.02776,-0.012024,-0.022213,-0.009572,"miss",0.014453,0.877449,0.896151,"no"
73,1,9,5,0.085,0.024,"Narrow",-0.033099,0.017579,-0.02155,-0.025174,-0.022228,-0.038722,-0.042761,-0.03661,-0.030643,"hit",0.002456,1,0.998431,"no"
73,1,14,6,0.085,0.024,"Narrow",-0.039407,0.044672,-0.02846,-0.059415,-0.027235,-0.030695,-0.006463,-0.073225,-0.051117,"miss",-0.01171,0.840422,0.882654,"no"
73,1,15,7,0.085,0.024,"Narrow",0.13469,0.042289,0.141349,0.14068,0.139397,0.157165,0.099699,0.13651,0.116137,"miss",-0.018553,0.94154,0.978148,"no"
73,1,23,8,0.085,0.024,"Narrow",0.052721,0.050562,0.043903,0.078821,0.019439,0.043407,0.033633,0.088304,0.040496,"hit",-0.012225,0.945127,0.999385,"no"
73,1,24,9,0.085,0.024,"Narrow",0.072114,0.021484,0.082125,0.05763,0.083319,0.072664,0.082638,0.06432,0.074982,"hit",0.002867,0.946904,0.951135,"no"
73,1,28,10,0.085,0.024,"Narrow",-0.129464,0.078897,-0.113698,-0.19028,-0.118609,-0.083762,-0.112709,-0.141957,-0.148163,"miss",-0.0187,0.521604,0.405053,"no"
73,1,30,11,0.085,0.024,"Narrow",-0.116323,0.036122,-0.119974,-0.110056,-0.087593,-0.117007,-0.135966,-0.130991,-0.089201,"miss",0.027122,0.756158,0.963898,"no"
73,1,32,12,0.085,0.024,"Narrow",0.061833,0.062272,0.072166,0.073275,0.074265,0.088507,0.008182,0.064934,0.07373,"hit",0.011897,0.802129,0.805934,"no"
73,1,41,13,0.085,0.024,"Narrow",0.080113,0.04034,0.078153,0.068446,0.114513,0.063063,0.076058,0.078488,0.10193,"miss",0.021816,0.534336,0.621801,"no"
73,1,42,14,0.085,0.024,"Narrow",0.041089,0.062132,0.025689,0.06864,0.076656,0.002802,0.022062,0.035287,0.048288,"miss",0.007199,0.918386,0.914642,"no"
